,School1,School2,Year,Distance,popDiff,perfDiff
237,Hatfield Community Free School,Camp Primary and Nursery School,2020,5783.862463786635,-0.23333333333333317,-1.026234807302886
238,Howe Dell Primary School,Camp Primary and Nursery School,2020,4950.934962206634,-0.2666666666666666,0.718331249927783
239,St Philip Howard Catholic Primary School,Camp Primary and Nursery School,2020,5998.093113648703,-0.6499999999999999,0.376465601304272
240,Clore Shalom School,Camp Primary and Nursery School,2020,4948.390445387267,-0.6333333333333332,3.091449991157351
241,"Abbey Church of England Voluntary Aided Primary School, St Albans",Colney Heath Junior Mixed Infant and Nursery School,2020,5622.885824912329,0.30000000000000016,0.2178765277392254
242,Aboyne Lodge Junior Mixed and Infant School,Colney Heath Junior Mixed Infant and Nursery School,2020,5559.8846211050095,0.16666666666666674,-1.6336141741659835
243,Alban City School,Colney Heath Junior Mixed Infant and Nursery School,2020,5240.7370664821565,0.01666666666666672,-2.296429944523065
244,Bernards Heath Junior School,Colney Heath Junior Mixed Infant and Nursery School,2020,5251.355063219397,0.4555555555555556,0.6059346368523909
245,Bowmansgreen Primary School,Colney Heath Junior Mixed Infant and Nursery School,2020,3413.021681735995,-0.06666666666666665,-2.259556771563747
246,Camp Primary and Nursery School,Colney Heath Junior Mixed Infant and Nursery School,2020,3441.786890555544,0.7333333333333333,-1.885851296899959
248,Cunningham Hill Junior School,Colney Heath Junior Mixed Infant and Nursery School,2020,3628.583883555677,0.5000000000000001,2.0487282114806002
249,Fleetville Junior School,Colney Heath Junior Mixed Infant and Nursery School,2020,3865.6683768786997,0.2333333333333334,-1.3419191456324442
250,Garden Fields Junior Mixed and Infant School,Colney Heath Junior Mixed Infant and Nursery School,2020,5868.305121583233,-0.022222222222222143,0.48294449690539054
251,London Colney Primary & Nursery School,Colney Heath Junior Mixed Infant and Nursery School,2020,2838.5957796065295,-0.1333333333333333,-2.3026634061586027
252,Mandeville Primary School,Colney Heath Junior Mixed Infant and Nursery School,2020,5377.829487813834,0.31666666666666676,-2.2033206843039688
253,Maple Primary School,Colney Heath Junior Mixed Infant and Nursery School,2020,5158.0822986842695,1.0666666666666669,2.3042691044056456
254,Oakwood Primary School,Colney Heath Junior Mixed Infant and Nursery School,2020,3225.3105276856677,0.33333333333333337,-0.43190562643440467
255,Park Street Church of England Voluntary Aided Primary School,Colney Heath Junior Mixed Infant and Nursery School,2020,5942.543983850687,-0.16666666666666663,0.7971372561449274
256,St Bernadette Catholic Primary School,Colney Heath Junior Mixed Infant and Nursery School,2020,3562.98105524012,0.5000000000000001,-2.3011250319530157
257,Samuel Ryder Academy,Colney Heath Junior Mixed Infant and Nursery School,2020,3412.9942865466387,0.3833333333333334,-2.781441797315385
258,Sandridge School,Colney Heath Junior Mixed Infant and Nursery School,2020,5065.4873408192425,-0.2666666666666666,-1.6590992594960532
259,Skyswood Primary & Nursery School,Colney Heath Junior Mixed Infant and Nursery School,2020,4082.2744885663924,0.9333333333333335,3.048313083562115
260,St Adrian Roman Catholic Primary School,Colney Heath Junior Mixed Infant and Nursery School,2020,5676.268580678684,0.33333333333333337,2.272671114366418
261,St John Fisher Roman Catholic Primary School,Colney Heath Junior Mixed Infant and Nursery School,2020,4155.205169423046,-0.49999999999999994,-0.5812783907823593
262,St Peter's School,Colney Heath Junior Mixed Infant and Nursery School,2020,5137.80283778971,1.0333333333333332,1.7129652660916705
263,Wheatfields Junior Mixed School,Colney Heath Junior Mixed Infant and Nursery School,2020,4777.752714404545,0.16666666666666674,0.3242227007726871
264,Windermere Primary School,Colney Heath Junior Mixed Infant and Nursery School,2020,3239.841971454781,0.13333333333333341,-4.859145312992679
265,Birchwood Avenue Primary School,Colney Heath Junior Mixed Infant and Nursery School,2020,4006.5557527632136,0.43333333333333346,-0.8203518063372612
266,Countess Anne Church of England School,Colney Heath Junior Mixed Infant and Nursery School,2020,4053.7777442775523,0.5000000000000001,-0.34532867711112686
267,De Havilland Primary School,Colney Heath Junior Mixed Infant and Nursery School,2020,2518.209681499934,0.13333333333333341,-5.034168947963988
268,Green Lanes Primary School,Colney Heath Junior Mixed Infant and Nursery School,2020,4328.493155822243,0.33333333333333337,0.6045895165905201
269,Hatfield Community Free School,Colney Heath Junior Mixed Infant and Nursery School,2020,3128.6546629501954,0.5000000000000001,-2.912086104202845
270,Howe Dell Primary School,Colney Heath Junior Mixed Infant and Nursery School,2020,3161.82289194066,0.4666666666666667,-1.167520046972176
271,Oak View Primary and Nursery School,Colney Heath Junior Mixed Infant and Nursery School,2020,3152.9898509192826,-0.18333333333333324,-2.8329983258290676
272,Ryde School,Colney Heath Junior Mixed Infant and Nursery School,2020,4855.084963211251,-0.033333333333333326,1.069931910317797
273,St Philip Howard Catholic Primary School,Colney Heath Junior Mixed Infant and Nursery School,2020,3184.9436415735836,0.08333333333333337,-1.5093856955956868
274,Brookmans Park Primary School,Colney Heath Junior Mixed Infant and Nursery School,2020,4525.78004326326,0.48888888888888904,2.883969719987887
275,St Mary's Church of England Primary School,Colney Heath Junior Mixed Infant and Nursery School,2020,2857.0995782436426,-0.16666666666666663,-3.8135050578700613
276,Clore Shalom School,Colney Heath Junior Mixed Infant and Nursery School,2020,4455.253640366618,0.10000000000000009,1.2055986942573922
277,Shenley Primary School,Colney Heath Junior Mixed Infant and Nursery School,2020,5645.419382118568,0.13333333333333341,-2.5900747370592945
278,St Giles' CofE Primary School,Colney Heath Junior Mixed Infant and Nursery School,2020,5403.148063860549,-0.33333333333333326,-2.2621792980622826
279,Wroxham School,Colney Heath Junior Mixed Infant and Nursery School,2020,5660.658088950436,0.6,-1.6063389536931973
280,"Abbey Church of England Voluntary Aided Primary School, St Albans",Cunningham Hill Junior School,2020,1997.47540660705,-0.19999999999999996,-1.830851683741375
281,Aboyne Lodge Junior Mixed and Infant School,Cunningham Hill Junior School,2020,2099.0178655742784,-0.33333333333333337,-3.682342385646584
282,Alban City School,Cunningham Hill Junior School,2020,1803.9517731912902,-0.4833333333333334,-4.345158156003666
283,Bernards Heath Junior School,Cunningham Hill Junior School,2020,2431.996916116466,-0.04444444444444451,-1.4427935746282095
284,Bowmansgreen Primary School,Cunningham Hill Junior School,2020,2632.610871359457,-0.5666666666666668,-4.308284983044347
285,Camp Primary and Nursery School,Cunningham Hill Junior School,2020,395.03164430207363,0.23333333333333317,-3.9345795083805593
286,Colney Heath Junior Mixed Infant and Nursery School,Cunningham Hill Junior School,2020,3628.583883555677,-0.5000000000000001,-2.0487282114806002
288,Fleetville Junior School,Cunningham Hill Junior School,2020,873.203870811393,-0.2666666666666667,-3.3906473571130444
289,Garden Fields Junior Mixed and Infant School,Cunningham Hill Junior School,2020,2774.6570959309547,-0.5222222222222223,-1.5657837145752098
290,How Wood Primary and Nursery School,Cunningham Hill Junior School,2020,3429.297304113483,-0.30000000000000004,-5.9076608674720275
291,Killigrew Primary and Nursery School,Cunningham Hill Junior School,2020,3107.411784749488,-0.31666666666666676,-0.6023716568993667
292,London Colney Primary & Nursery School,Cunningham Hill Junior School,2020,2385.2305968186806,-0.6333333333333334,-4.351391617639203
293,Mandeville Primary School,Cunningham Hill Junior School,2020,1924.4430363094668,-0.18333333333333335,-4.252048895784569
294,Maple Primary School,Cunningham Hill Junior School,2020,1814.4558412923693,0.5666666666666667,0.25554089292504534
295,Margaret Wix Primary School,Cunningham Hill Junior School,2020,3524.0550506483296,-0.8666666666666667,-3.4284572529268735
296,Oakwood Primary School,Cunningham Hill Junior School,2020,1607.6358418497641,-0.16666666666666674,-2.480633837915005
297,Park Street Church of England Voluntary Aided Primary School,Cunningham Hill Junior School,2020,3295.8316097762035,-0.6666666666666667,-1.251590955335673
298,Prae Wood Primary School,Cunningham Hill Junior School,2020,3132.0475730742023,-0.2666666666666667,-2.1477907321946863
299,St Bernadette Catholic Primary School,Cunningham Hill Junior School,2020,2877.3579895452704,0.0,-4.349853243433616
300,Samuel Ryder Academy,Cunningham Hill Junior School,2020,622.8298322977151,-0.1166666666666667,-4.830170008795985
301,Sandridge School,Cunningham Hill Junior School,2020,4206.342948452967,-0.7666666666666667,-3.7078274709766537
302,Skyswood Primary & Nursery School,Cunningham Hill Junior School,2020,2693.120866207085,0.43333333333333335,0.9995848720815146
303,St Adrian Roman Catholic Primary School,Cunningham Hill Junior School,2020,2165.572441642163,-0.16666666666666674,0.22394290288581775
304,St John Fisher Roman Catholic Primary School,Cunningham Hill Junior School,2020,2561.0991780874087,-1.0,-2.63000660226296
305,"St Michael's Church of England Voluntary Aided Primary School, St Albans",Cunningham Hill Junior School,2020,3061.1109094575454,-0.06666666666666665,0.14755105082461606
306,St Peter's School,Cunningham Hill Junior School,2020,1513.6396532860786,0.5333333333333332,-0.3357629453889297
307,Wheatfields Junior Mixed School,Cunningham Hill Junior School,2020,2912.6829556269936,-0.33333333333333337,-1.7245055107079132
308,Windermere Primary School,Cunningham Hill Junior School,2020,390.03204996512784,-0.3666666666666667,-6.907873524473279
309,De Havilland Primary School,Cunningham Hill Junior School,2020,5968.492690788856,-0.3666666666666667,-7.082897159444588
310,Howe Dell Primary School,Cunningham Hill Junior School,2020,5310.739025785394,-0.03333333333333344,-3.2162482584527763
311,Clore Shalom School,Cunningham Hill Junior School,2020,4728.775105669543,-0.4,-0.8431295172232081
312,"Abbey Church of England Voluntary Aided Primary School, St Albans",Fleetville Junior School,2020,1988.4438639297816,0.06666666666666676,1.5597956733716698
313,Aboyne Lodge Junior Mixed and Infant School,Fleetville Junior School,2020,1705.1372378785234,-0.06666666666666665,-0.2916950285335391
314,Alban City School,Fleetville Junior School,2020,1386.2139084571327,-0.21666666666666667,-0.9545107988906207
315,Bernards Heath Junior School,Fleetville Junior School,2020,1635.5482261309203,0.2222222222222222,1.9478537824848352
316,Bowmansgreen Primary School,Fleetville Junior School,2020,3476.9280981924258,-0.30000000000000004,-0.9176376259313026
317,Camp Primary and Nursery School,Fleetville Junior School,2020,625.8825768464881,0.4999999999999999,-0.5439321512675146
318,Colney Heath Junior Mixed Infant and Nursery School,Fleetville Junior School,2020,3865.6683768786997,-0.2333333333333334,1.3419191456324442
319,Cunningham Hill Junior School,Fleetville Junior School,2020,873.203870811393,0.2666666666666667,3.3906473571130444
321,Garden Fields Junior Mixed and Infant School,Fleetville Junior School,2020,2098.7932246888927,-0.25555555555555554,1.8248636425378348
322,How Wood Primary and Nursery School,Fleetville Junior School,2020,4120.5588213250885,-0.033333333333333326,-2.517013510358983
323,Killigrew Primary and Nursery School,Fleetville Junior School,2020,3553.2082685933287,-0.050000000000000044,2.7882757002136778
324,London Colney Primary & Nursery School,Fleetville Junior School,2020,3175.129918601757,-0.3666666666666667,-0.9607442605261582
325,Mandeville Primary School,Fleetville Junior School,2020,2382.964959876666,0.08333333333333337,-0.8614015386715244
326,Maple Primary School,Fleetville Junior School,2020,1292.4260133562773,0.8333333333333334,3.64618825003809
327,Margaret Wix Primary School,Fleetville Junior School,2020,2795.6975873652714,-0.6000000000000001,-0.037809895813828764
328,Oakwood Primary School,Fleetville Junior School,2020,1044.0172412369443,0.09999999999999998,0.9100135191980396
329,Park Street Church of England Voluntary Aided Primary School,Fleetville Junior School,2020,4024.908073484412,-0.4,2.1390564017773714
330,Prae Wood Primary School,Fleetville Junior School,2020,3169.047333190213,0.0,1.2428566249183584
331,St Bernadette Catholic Primary School,Fleetville Junior School,2020,3725.909553384247,0.2666666666666667,-0.9592058863205712
332,Samuel Ryder Academy,Fleetville Junior School,2020,1482.355557887513,0.15000000000000002,-1.4395226516829405
333,Sandridge School,Fleetville Junior School,2020,3392.765538613006,-0.5,-0.3171801138636089
334,Skyswood Primary & Nursery School,Fleetville Junior School,2020,1898.3732509704196,0.7000000000000001,4.3902322291945595
335,St Adrian Roman Catholic Primary School,Fleetville Junior School,2020,2532.5688539504704,0.09999999999999998,3.614590259998862
336,St John Fisher Roman Catholic Primary School,Fleetville Junior School,2020,1743.6335624207284,-0.7333333333333334,0.7606407548500851
337,"St Michael's Church of England Voluntary Aided Primary School, St Albans",Fleetville Junior School,2020,2847.2690424334683,0.20000000000000007,3.538198407937661
338,St Peter's School,Fleetville Junior School,2020,1547.6207545778132,0.7999999999999999,3.0548844117241147
339,Wheatfields Junior Mixed School,Fleetville Junior School,2020,2046.3433240783424,-0.06666666666666665,1.6661418464051314
340,Windermere Primary School,Fleetville Junior School,2020,985.7383019848625,-0.09999999999999998,-3.517226167360234
341,De Havilland Primary School,Fleetville Junior School,2020,5997.747910674472,-0.09999999999999998,-3.6922498023315438
342,Hatfield Community Free School,Fleetville Junior School,2020,5945.80591677865,0.2666666666666667,-1.5701669585704006
343,Howe Dell Primary School,Fleetville Junior School,2020,4985.712787556058,0.23333333333333328,0.17439909866026831
344,Clore Shalom School,Fleetville Junior School,2020,5565.885823478595,-0.1333333333333333,2.547517839889837
345,"Abbey Church of England Voluntary Aided Primary School, St Albans",Garden Fields Junior Mixed and Infant School,2020,1913.564736297155,0.3222222222222223,-0.26506796916616515
346,Aboyne Lodge Junior Mixed and Infant School,Garden Fields Junior Mixed and Infant School,2020,1036.7960262269528,0.18888888888888888,-2.116558671071374
