Full Name,Year,URN,PTRWM_EXP,PTRWM_HIGH,READPROG,WRITPROG,MATPROG,READ_AVERAGE,GPS_AVERAGE,MAT_AVERAGE,Grade,%exp_norm,%high_norm,norm_%,READ_norm,WRIT_norm,MAT_norm,READPROG_norm,WRITPROG_norm,MATPROG_norm,appl/plc,weightedPref,log_WP,%exp_norm,%high_norm,READPROG_norm,WRITPROG_norm,MATPROG_norm,READ_norm,WRIT_norm,MAT_norm,pred_WP,resid_WP,pred_log_WP,resid_log_WP,pca_1,pca,pca_2,Latitude,Longitude,Easting,Northing
Chambersbury Primary School,2019,117214,0.58,0.08,0,-1.9,-1.9,105,104,102,2,-0.624397,-0.543755058,-0.652598915,-0.239993105,-0.94115988,-1.116961976,-0.132517303,-0.802892071,-0.725289734,3.1,1.9,0.641853886,-0.624397,-0.543755058,-0.132517303,-0.802892071,-0.725289734,-0.239993105,-0.94115988,-1.116961976,2.32931166,-0.42931166,0.767165256,-0.12531137,1.801827031,-1.801827031,-0.265639367,51.73838,-0.446341,507377,205550
Chambersbury Primary School,2018,117214,0.46,0,2.2,1,5.1,100,106,104,2,-1.415538298,-1.437548861,-1.593903441,-1.948981909,-0.259786629,-0.401842808,0.85272203,0.513182042,2.260658068,3.3,2,0.693147181,-1.415538298,-1.437548861,0.85272203,0.513182042,2.260658068,-1.948981909,-0.259786629,-0.401842808,2.505757625,-0.505757625,0.83721804,-0.144070859,0.821409375,-0.821409375,2.357629108,51.73838,-0.446341,507377,205550
Chambersbury Primary School,2020,117214,0.4,0,-0.5,-3,-0.1,102,102,103,2,-1.811108947,-1.437548861,-1.814892631,-1.265386387,-1.622533132,-0.759402392,-0.356435333,-1.302092597,0.042525415,4.266666667,2.066666667,0.725937003,-1.811108947,-1.437548861,-0.356435333,-1.302092597,0.042525415,-1.265386387,-1.622533132,-0.759402392,2.115587918,-0.048921251,0.682312405,0.043624599,2.989377741,-2.989377741,0.198161483,51.73838,-0.446341,507377,205550
Gade Valley Primary School,2019,117249,0.63,0.07,0.8,1.6,-0.4,105,104,103,2,-0.294754793,-0.655479283,-0.530857026,-0.239993105,-0.94115988,-0.759402392,0.225751545,0.785473238,-0.085443776,4.166666667,3.766666667,1.326190437,-0.294754793,-0.655479283,0.225751545,0.785473238,-0.085443776,-0.239993105,-0.94115988,-0.759402392,2.500049069,1.266617598,0.834951622,0.491238815,0.853128826,-0.853128826,1.147084734,51.758104,-0.482467,504837,207691
Gade Valley Primary School,2018,117249,0.73,0.17,-0.8,1.7,0.3,104,105,105,2,0.364529622,0.46176297,0.461615974,-0.581790866,-0.600473254,-0.044283224,-0.490786151,0.830855104,0.213151004,4.166666667,3.566666667,1.271631453,0.364529622,0.46176297,-0.490786151,0.830855104,0.213151004,-0.581790866,-0.600473254,-0.044283224,2.640178851,0.926487816,0.890586112,0.38104534,0.074501146,-0.074501146,0.936899281,51.758104,-0.482467,504837,207691
Gade Valley Primary School,2020,117249,0.8,0.13,2.3,-0.9,0.4,107,105,106,2,0.826028713,0.014866069,0.469773621,0.443602416,-0.600473254,0.31327636,0.897505636,-0.349073411,0.255807401,3.633333333,2.733333333,1.005521866,0.826028713,0.014866069,0.897505636,-0.349073411,0.255807401,0.443602416,-0.600473254,0.31327636,2.779935293,-0.046601959,0.946072379,0.059449487,-0.702052079,0.702052079,-0.189811802,51.758104,-0.482467,504837,207691
George Street Primary School,2019,117106,0.24,0,-0.1,-7.7,-1.4,103,101,101,2,-2.865964012,-1.437548861,-2.404197136,-0.923588627,-1.963219758,-1.47452156,-0.177300909,-3.435040298,-0.512007748,3.966666667,3.5,1.252762968,-2.865964012,-1.437548861,-0.177300909,-3.435040298,-0.512007748,-0.923588627,-1.963219758,-1.47452156,1.877722511,1.622277489,0.587874802,0.664888166,4.311071012,-4.311071012,-1.378972576,51.75952,-0.468328,505810,207869
George Street Primary School,2018,117106,0.52,0.07,-0.7,2.9,-2.9,102,102,100,2,-1.019967649,-0.655479283,-0.936003873,-1.265386387,-1.622533132,-1.832081144,-0.446002545,1.375437496,-1.151853705,3.966666667,2.966666667,1.087438988,-1.019967649,-0.655479283,-0.446002545,1.375437496,-1.151853705,-1.265386387,-1.622533132,-1.832081144,2.173057717,0.79360895,0.705129132,0.382309856,2.670048216,-2.670048216,1.961182741,51.75952,-0.468328,505810,207869
George Street Primary School,2020,117106,0.47,0,-2,-1.6,-0.1,101,102,104,2,-1.349609857,-1.437548861,-1.55707191,-1.607184148,-1.622533132,-0.401842808,-1.028189424,-0.666746473,0.042525415,3.4,2.833333333,1.041453875,-1.349609857,-1.437548861,-1.028189424,-0.666746473,0.042525415,-1.607184148,-1.622533132,-0.401842808,2.135038076,0.698295257,0.69003453,0.351419345,2.881303415,-2.881303415,0.55969163,51.75952,-0.468328,505810,207869
Hobbs Hill Wood Primary School,2019,117368,0.63,0.07,-2.1,-1,0.8,104,108,106,2,-0.294754793,-0.655479283,-0.530857026,-0.581790866,0.421586623,0.31327636,-1.07297303,-0.394455277,0.42643299,3.35,3.5,1.252762968,-0.294754793,-0.655479283,-1.07297303,-0.394455277,0.42643299,-0.581790866,0.421586623,0.31327636,2.549220714,0.950779286,0.854473806,0.398289162,0.579907791,-0.579907791,-0.280312391,51.743945,-0.444332,507503,206172
Hobbs Hill Wood Primary School,2018,117368,0.53,0.1,1.2,0.5,0.9,104,106,104,2,-0.954039208,-0.320306607,-0.711925036,-0.581790866,-0.259786629,-0.401842808,0.404885969,0.286272712,0.469089387,3.15,3.433333333,1.233531607,-0.954039208,-0.320306607,0.404885969,0.286272712,0.469089387,-0.581790866,-0.259786629,-0.401842808,2.548496461,0.884836873,0.854186262,0.379345344,0.583932089,-0.583932089,0.935719872,51.743945,-0.444332,507503,206172
Hobbs Hill Wood Primary School,2020,117368,0.57,0.07,-1.5,0.7,1,102,107,106,2,-0.690325442,-0.655479283,-0.751846215,-1.265386387,0.080899997,0.31327636,-0.804271393,0.377036444,0.511745784,3.466666667,3.5,1.252762968,-0.690325442,-0.655479283,-0.804271393,0.377036444,0.511745784,-1.265386387,0.080899997,0.31327636,2.506479361,0.993520639,0.837504584,0.415258384,0.817399068,-0.817399068,0.782888268,51.743945,-0.444332,507503,206172
Hobletts Manor Infants' & Nursery School,2019,117097,0.78,0.08,-0.2,1,0.5,105,108,106,2,0.69417183,-0.543755058,0.084031716,-0.239993105,0.421586623,0.31327636,-0.222084515,0.513182042,0.298463798,3.066666667,3.7,1.30833282,0.69417183,-0.543755058,-0.222084515,0.513182042,0.298463798,-0.239993105,0.421586623,0.31327636,2.730775997,0.969224003,0.926555098,0.381777722,-0.428899665,0.428899665,0.295092153,51.758532,-0.44996,507080,207786
Hobletts Manor Infants' & Nursery School,2018,117097,0.69,0.08,0.4,2.3,0.3,104,107,104,2,0.100815856,-0.543755058,-0.247452068,-0.581790866,0.080899997,-0.401842808,0.046617121,1.1031463,0.213151004,3,3.716666667,1.312827209,0.100815856,-0.543755058,0.046617121,1.1031463,0.213151004,-0.581790866,0.080899997,-0.401842808,2.627892578,1.088774089,0.885708202,0.427119008,0.142769521,-0.142769521,1.199662259,51.758532,-0.44996,507080,207786
Hobletts Manor Infants' & Nursery School,2020,117097,0.69,0.08,-0.2,0,1,104,106,106,2,0.100815856,-0.543755058,-0.247452068,-0.581790866,-0.259786629,0.31327636,-0.222084515,0.059363383,0.511745784,2.516666667,2.85,1.047318994,0.100815856,-0.543755058,-0.222084515,0.059363383,0.511745784,-0.581790866,-0.259786629,0.31327636,2.613687356,0.236312644,0.880068428,0.167250566,0.221700482,-0.221700482,0.383614885,51.758532,-0.44996,507080,207786
Holtsmere End Infant and Nursery School,2019,117336,0.57,0.09,-1.9,0.8,-2.7,104,107,103,2,-0.690325442,-0.432030833,-0.627014678,-0.581790866,0.080899997,-0.759402392,-0.983405818,0.42241831,-1.066540911,1.733333333,2.166666667,0.773189888,-0.690325442,-0.432030833,-0.983405818,0.42241831,-1.066540911,-0.581790866,0.080899997,-0.759402392,2.381810978,-0.215144311,0.788008596,-0.014818708,1.510115866,-1.510115866,0.217319083,51.777208,-0.441782,507600,209875
Holtsmere End Infant and Nursery School,2018,117336,0.78,0.11,1,2.2,1.5,105,107,106,2,0.69417183,-0.208582382,0.271279021,-0.239993105,0.080899997,0.31327636,0.315318757,1.057764434,0.72502777,1.8,2.016666667,0.701445983,0.69417183,-0.208582382,0.315318757,1.057764434,0.72502777,-0.239993105,0.080899997,0.31327636,2.810215404,-0.793548738,0.958094224,-0.256648241,-0.870302773,0.870302773,1.044617601,51.777208,-0.441782,507600,209875
Holtsmere End Infant and Nursery School,2020,117336,0.54,0.07,-0.9,0.8,-1.4,104,105,104,2,-0.888110766,-0.655479283,-0.86234081,-0.581790866,-0.600473254,-0.401842808,-0.535569757,0.42241831,-0.512007748,2.15,2.916666667,1.070441412,-0.888110766,-0.655479283,-0.535569757,0.42241831,-0.512007748,-0.581790866,-0.600473254,-0.401842808,2.395771491,0.520895176,0.793551216,0.276890196,1.432544619,-1.432544619,0.622414479,51.777208,-0.441782,507600,209875
Leverstock Green Church of England Primary School,2019,117416,0.67,0.17,-0.2,-0.7,0.9,106,108,107,2,-0.031041027,0.46176297,0.240626784,0.101804655,0.421586623,0.670835944,-0.222084515,-0.258309679,0.469089387,3.666666667,4.433333333,1.489151747,-0.031041027,0.46176297,-0.222084515,-0.258309679,0.469089387,0.101804655,0.421586623,0.670835944,2.767676825,1.665656509,0.941205507,0.547946239,-0.633938204,0.633938204,-0.362993472,51.749673,-0.430793,508424,206829
Leverstock Green Church of England Primary School,2018,117416,0.66,0.03,0.5,-2.5,0.2,103,103,103,2,-0.096969468,-1.102376185,-0.670025505,-0.923588627,-1.281846506,-0.759402392,0.091400727,-1.075183267,0.170494607,3.6,3.633333333,1.290150501,-0.096969468,-1.102376185,0.091400727,-1.075183267,0.170494607,-0.923588627,-1.281846506,-0.759402392,2.346449648,1.286883685,0.7739694,0.516181101,1.706600224,-1.706600224,0.063201409,51.749673,-0.430793,508424,206829
Leverstock Green Church of England Primary School,2020,117416,0.53,0,-0.3,-3.5,1.7,104,107,106,2,-0.954039208,-1.437548861,-1.33608272,-0.581790866,0.080899997,0.31327636,-0.266868121,-1.529001927,0.810340564,3.566666667,3.866666667,1.352392809,-0.954039208,-1.437548861,-0.266868121,-1.529001927,0.810340564,-0.581790866,0.080899997,0.31327636,2.459500639,1.407166028,0.818853037,0.533539773,1.078435179,-1.078435179,-0.698185393,51.749673,-0.430793,508424,206829
Lime Walk Primary School,2019,117333,0.21,0,-0.6,-3.3,1,98,101,100,2,-3.063749336,-1.437548861,-2.51469173,-2.63257743,-1.963219758,-1.832081144,-0.401218939,-1.438238195,0.511745784,3.6,2.266666667,0.818310324,-3.063749336,-1.437548861,-0.401218939,-1.438238195,0.511745784,-2.63257743,-1.963219758,-1.832081144,1.856256835,0.410409832,0.579352474,0.238957849,4.430344513,-4.430344513,1.176661752,51.745779,-0.455097,506755,206360
Lime Walk Primary School,2018,117333,0.72,0,2.8,1.1,0.9,105,104,103,2,0.298601181,-1.437548861,-0.63628362,-0.239993105,-0.94115988,-0.759402392,1.121423666,0.558563908,0.469089387,2.533333333,1.966666667,0.676340062,0.298601181,-1.437548861,1.121423666,0.558563908,0.469089387,-0.239993105,-0.94115988,-0.759402392,2.574996661,-0.608329994,0.864707403,-0.18836734,0.43668438,-0.43668438,1.260346251,51.745779,-0.455097,506755,206360
Lime Walk Primary School,2020,117333,0.55,0,-3.5,-6.1,-2.3,102,104,103,2,-0.822182325,-1.437548861,-1.262419657,-1.265386387,-0.94115988,-0.759402392,-1.699943514,-2.708930442,-0.895915322,3.2,1.933333333,0.659245629,-0.822182325,-1.437548861,-1.699943514,-2.708930442,-0.895915322,-1.265386387,-0.94115988,-0.759402392,2.029980633,-0.0966473,0.6483245,0.010921129,3.46505251,-3.46505251,-1.771471027,51.745779,-0.455097,506755,206360
Micklem Primary School,2019,117231,0.85,0.1,2.2,3.1,2,108,108,107,2,1.15567092,-0.320306607,0.466683974,0.785400177,0.421586623,0.670835944,0.85272203,1.466201228,0.938309756,2.466666667,1.866666667,0.624154309,1.15567092,-0.320306607,0.85272203,1.466201228,0.938309756,0.785400177,0.421586623,0.670835944,3.018037064,-1.151370397,1.040603823,-0.416449514,-2.025058703,2.025058703,0.960868007,51.757469,-0.492558,504142,207606
Micklem Primary School,2018,117231,0.3,0,-4.1,-0.5,-4.1,98,99,99,2,-2.470393363,-1.437548861,-2.183207946,-2.63257743,-2.644593009,-2.189640728,-1.96864515,-0.167545947,-1.663730471,1.666666667,1.8,0.587786665,-2.470393363,-1.437548861,-1.96864515,-0.167545947,-1.663730471,-2.63257743,-2.644593009,-2.189640728,1.645490961,0.154509039,0.49567396,0.092112705,5.601459899,-5.601459899,1.31329871,51.757469,-0.492558,504142,207606
Micklem Primary School,2020,117231,0.86,0.14,0.1,3.1,2.1,105,106,108,2,1.221599362,0.126590294,0.753178579,-0.239993105,-0.259786629,1.028395528,-0.087733697,1.466201228,0.980966153,1.666666667,1.766666667,0.569094532,1.221599362,0.126590294,-0.087733697,1.466201228,0.980966153,-0.239993105,-0.259786629,1.028395528,2.902729112,-1.136062445,0.994824125,-0.425729593,-1.38435291,1.38435291,1.247994301,51.757469,-0.492558,504142,207606
Nash Mills C of E Primary School **,2019,117418,0.59,0.07,3.4,-3.3,0.2,108,107,104,2,-0.558468559,-0.655479283,-0.678183152,0.785400177,0.080899997,-0.401842808,1.390125302,-1.438238195,0.170494607,3.2,2.766666667,1.017643226,-0.558468559,-0.655479283,1.390125302,-1.438238195,0.170494607,0.785400177,0.080899997,-0.401842808,2.642138641,0.124528026,0.89136419,0.126279036,0.063611621,-0.063611621,-0.940061138,51.731642,-0.454262,506846,204789
Nash Mills C of E Primary School **,2018,117418,0.43,0.07,-0.3,-6.9,1.5,105,106,106,2,-1.613323623,-0.655479283,-1.267487657,-0.239993105,-0.259786629,0.31327636,-0.266868121,-3.07198537,0.72502777,3.1,2.866666667,1.053149915,-1.613323623,-0.655479283,-0.266868121,-3.07198537,0.72502777,-0.239993105,-0.259786629,0.31327636,2.390063151,0.476603515,0.791284884,0.261865031,1.464262869,-1.464262869,-1.89446367,51.731642,-0.454262,506846,204789
Nash Mills C of E Primary School **,2020,117418,0.57,0.03,4.3,-4.7,2.9,109,109,108,2,-0.690325442,-1.102376185,-1.001509289,1.127197938,0.762273249,1.028395528,1.793177756,-2.073584319,1.32221733,3.7,3.833333333,1.343734747,-0.690325442,-1.102376185,1.793177756,-2.073584319,1.32221733,1.127197938,0.762273249,1.028395528,2.849012424,0.984320909,0.973497463,0.370237284,-1.085877459,1.085877459,-1.516436026,51.731642,-0.454262,506846,204789
Pixies Hill Primary School,2019,117256,0.86,0.21,2,0,1.7,109,110,108,2,1.221599362,0.908659872,1.190088958,1.127197938,1.102959875,1.028395528,0.763154818,0.059363383,0.810340564,5.133333333,4.933333333,1.596014892,1.221599362,0.908659872,0.763154818,0.059363383,0.810340564,1.127197938,1.102959875,1.028395528,3.119232655,1.814100678,1.080780616,0.515234277,-2.587349516,2.587349516,-0.591455831,51.74913,-0.502093,503503,206665
Pixies Hill Primary School,2018,117256,0.87,0.13,2.5,0.9,1.7,108,110,107,2,1.287527803,0.014866069,0.727594342,0.785400177,1.102959875,0.670835944,0.987072848,0.467800176,0.810340564,3.366666667,2.566666667,0.94260804,1.287527803,0.014866069,0.987072848,0.467800176,0.810340564,0.785400177,1.102959875,0.670835944,3.052582897,-0.485916231,1.05431925,-0.11171121,-2.217011777,2.217011777,-0.033166446,51.74913,-0.502093,503503,206665
Pixies Hill Primary School,2020,117256,0.67,0.17,-1.2,0,-0.5,105,108,106,2,-0.031041027,0.46176297,0.240626784,-0.239993105,0.421586623,0.31327636,-0.669920575,0.059363383,-0.128100173,4.9,5,1.609437912,-0.031041027,0.46176297,-0.669920575,0.059363383,-0.128100173,-0.239993105,0.421586623,0.31327636,2.667226521,2.332773479,0.90132461,0.708113302,-0.075788566,0.075788566,-0.209355954,51.74913,-0.502093,503503,206665
Reddings Primary & Nursery School (The),2019,117234,0.47,0.1,2.9,-0.8,2.5,104,106,103,3,-1.349609857,-0.320306607,-0.932914226,-0.581790866,-0.259786629,-0.759402392,1.166207272,-0.303691545,1.151591742,1.766666667,1.3,0.262364264,-1.349609857,-0.320306607,1.166207272,-0.303691545,1.151591742,-0.581790866,-0.259786629,-0.759402392,2.560356719,-1.260356719,0.858895036,-0.596530771,0.518030856,-0.518030856,0.965109955,51.745122,-0.450282,507089,206294
Reddings Primary & Nursery School (The),2018,117234,0.22,0,0.2,-3.1,-0.3,101,103,101,3,-2.997820895,-1.437548861,-2.477860199,-1.607184148,-1.281846506,-1.47452156,-0.042950091,-1.347474463,-0.042787379,1.366666667,1.2,0.182321557,-2.997820895,-1.437548861,-0.042950091,-1.347474463,-0.042787379,-1.607184148,-1.281846506,-1.47452156,1.994592212,-0.794592212,0.634274548,-0.451952991,3.661687398,-3.661687398,0.519640835,51.745122,-0.450282,507089,206294
Reddings Primary & Nursery School (The),2020,117234,0.55,0.07,1.5,0.4,-0.2,103,107,103,2,-0.822182325,-0.655479283,-0.825509278,-0.923588627,0.080899997,-0.759402392,0.539236787,0.240890846,-0.000130982,2.266666667,1.633333333,0.490622916,-0.822182325,-0.655479283,0.539236787,0.240890846,-0.000130982,-0.923588627,0.080899997,-0.759402392,2.489493521,-0.856160188,0.830760846,-0.34013793,0.911780466,-0.911780466,0.861074841,51.745122,-0.450282,507089,206294
South Hill Primary School,2019,117110,0.83,0.1,-0.5,-0.7,-1.6,107,107,105,2,1.023814037,-0.320306607,0.393020911,0.443602416,0.080899997,-0.044283224,-0.356435333,-0.258309679,-0.597320542,3,2.833333333,1.041453875,1.023814037,-0.320306607,-0.356435333,-0.258309679,-0.597320542,0.443602416,0.080899997,-0.044283224,2.66766002,0.165673314,0.901496718,0.139957157,-0.078197292,0.078197292,-0.765821923,51.750121,-0.478447,505133,206809
South Hill Primary School,2018,117110,0.77,0.1,2.5,2.4,1.6,107,108,106,3,0.628243388,-0.320306607,0.172031721,0.443602416,0.421586623,0.31327636,0.987072848,1.148528166,0.767684167,2.483333333,3,1.098612289,0.628243388,-0.320306607,0.987072848,1.148528166,0.767684167,0.443602416,0.421586623,0.31327636,2.91702429,0.08297571,1.000499613,0.098112675,-1.463783717,1.463783717,0.939583778,51.750121,-0.478447,505133,206809
South Hill Primary School,2020,117110,0.67,0.17,-1,-0.3,-1.4,105,109,105,2,-0.031041027,0.46176297,0.240626784,-0.239993105,0.762273249,-0.044283224,-0.580353363,-0.076782215,-0.512007748,3.05,2.683333333,0.987059803,-0.031041027,0.46176297,-0.580353363,-0.076782215,-0.512007748,-0.239993105,0.762273249,-0.044283224,2.641007989,0.042325344,0.890915298,0.096144505,0.06989406,-0.06989406,-0.445148811,51.750121,-0.478447,505133,206809
St Albert the Great Catholic Primary School **,2019,117471,0.48,0.04,-2.6,-5.2,-3.2,102,102,101,2,-1.283681415,-0.99065196,-1.270577304,-1.265386387,-1.622533132,-1.47452156,-1.29689106,-2.300493649,-1.279822897,2.666666667,2.933333333,1.076139433,-1.283681415,-0.99065196,-1.29689106,-2.300493649,-1.279822897,-1.265386387,-1.622533132,-1.47452156,1.944822448,0.988510885,0.614514898,0.461624535,3.938231867,-3.938231867,-1.142250643,51.747359,-0.447409,507282,206547
St Albert the Great Catholic Primary School **,2018,117471,0.69,0.07,-1.7,0.3,-1.3,103,103,104,2,0.100815856,-0.655479283,-0.309867836,-0.923588627,-1.281846506,-0.401842808,-0.893838606,0.19550898,-0.469351351,2.233333333,2.666666667,0.980829253,0.100815856,-0.655479283,-0.893838606,0.19550898,-0.469351351,-0.923588627,-1.281846506,-0.401842808,2.364999867,0.3016668,0.781334229,0.199495024,1.603526391,-1.603526391,0.555009372,51.747359,-0.447409,507282,206547
St Albert the Great Catholic Primary School **,2020,117471,0.73,0.1,-0.6,-1.5,-1.3,104,105,105,2,0.364529622,-0.320306607,0.024705595,-0.581790866,-0.600473254,-0.044283224,-0.401218939,-0.621364607,-0.469351351,2.533333333,2.966666667,1.087438988,0.364529622,-0.320306607,-0.401218939,-0.621364607,-0.469351351,-0.581790866,-0.600473254,-0.044283224,2.495403927,0.47126274,0.833107402,0.254331586,0.878939444,-0.878939444,-0.392370029,51.747359,-0.447409,507282,206547
Tudor Primary School,2019,117109,0.69,0.06,4.5,2.2,4.5,106,109,105,2,0.100815856,-0.767203509,-0.372283605,0.101804655,0.762273249,-0.044283224,1.882744968,1.057764434,2.004719685,3.2,3.416666667,1.228665417,0.100815856,-0.767203509,1.882744968,1.057764434,2.004719685,0.101804655,0.762273249,-0.044283224,2.957150783,0.459515884,1.01643068,0.212234736,-1.686745584,1.686745584,1.628500163,51.747106,-0.463686,506159,206495
Tudor Primary School,2018,117109,0.69,0.1,0.4,-1.4,-0.3,105,108,104,2,0.100815856,-0.320306607,-0.122620531,-0.239993105,0.421586623,-0.401842808,0.046617121,-0.575982741,-0.042787379,2.4,2.516666667,0.922935275,0.100815856,-0.320306607,0.046617121,-0.575982741,-0.042787379,-0.239993105,0.421586623,-0.401842808,2.601338682,-0.084672015,0.875165743,0.047769532,0.290315589,-0.290315589,-0.409246875,51.747106,-0.463686,506159,206495
